index,Unnamed: 0,Date,Year,Month,Global Temperature Anomalies,Global Precipitation,Nino 1+2 SST,Nino 1+2 SST Anomalies,Nino 3 SST,Nino 3 SST Anomalies,Nino 3.4 SST,Nino 3.4 SST Anomalies,Nino 4 SST,Nino 4 SST Anomalies,TNI OISST,TNI HadISST,PNA,OLR,SOI,Season (2-Month),MEI.ext,MEI.v2,Season (3-Month),ONI,Season (12-Month),ENSO Phase-Intensity,high,low
401,401,1983-06-01,1983,JUN,0.3,82.35,27.2,4.03,28.09,1.45,28.16,0.45,28.78,-0.06,4.227,4.638,2.1,-0.9,0.0,MJ,2.337,1.98,MJJ,0.7,1983-1984,WL,78.7,47.06000000000001
402,402,1983-07-01,1983,JUL,0.23,85.31,25.69,3.85,26.56,0.68,26.97,-0.33,28.46,-0.32,4.143,4.557,0.82,-1.0,-0.6,JJ,1.922,0.63,JJA,0.3,1983-1984,WL,85.16129032258064,54.73548387096775
403,403,1983-08-01,1983,AUG,0.36,85.83,23.73,2.88,25.77,0.55,26.46,-0.44,28.2,-0.49,3.867,4.21,0.5,-0.1,0.1,JA,1.155,-0.17,JAS,-0.1,1983-1984,WL,82.61290322580645,46.76129032258065
404,404,1983-09-01,1983,SEP,0.42,81.06,22.16,1.58,25.21,0.2,26.38,-0.38,28.06,-0.62,3.183,3.64,-1.37,-0.1,0.9,AS,0.462,-0.49,ASO,-0.5,1983-1984,WL,73.63333333333334,40.41333333333332
405,405,1983-10-01,1983,OCT,0.22,84.49,21.98,1.11,24.56,-0.52,25.75,-1.02,27.67,-1.02,2.462,2.955,0.26,0.3,0.4,SO,0.105,-0.53,SON,-0.8,1983-1984,WL,58.25806451612903,28.793548387096774
406,406,1983-11-01,1983,NOV,0.35,81.05,22.01,0.38,24.16,-1.03,25.53,-1.29,27.67,-1.01,1.814,2.301,1.75,0.2,-0.1,ON,-0.099,-0.47,OND,-1.0,1983-1984,WL,46.8,20.38
407,407,1983-12-01,1983,DEC,0.24,83.59,22.95,0.11,24.39,-0.88,25.49,-1.16,27.48,-0.97,1.411,1.739,-0.61,1.1,0.0,ND,0.054,-0.5,NDJ,-0.9,1983-1984,WL,24.41935483870968,4.058064516129033
408,408,1984-01-01,1984,JAN,0.31,85.02,24.35,-0.16,24.8,-0.87,25.6,-0.96,27.41,-0.81,1.08,1.335,0.6,1.7,0.2,DJ,0.054,-0.54,DJF,-0.6,1984-1985,WL,23.451612903225808,1.464516129032258
409,409,1984-02-01,1984,FEB,0.2,79.0,25.23,-0.87,26.41,0.03,26.57,-0.16,27.26,-0.84,0.907,1.111,0.73,1.9,0.9,JF,-0.166,-0.56,JFM,-0.4,1984-1985,WL,39.93103448275862,13.648275862068964
410,410,1984-03-01,1984,MAR,0.31,82.34,25.72,-0.88,26.88,-0.28,26.71,-0.52,27.32,-0.91,0.603,0.766,1.08,1.2,-0.2,FM,-0.192,-0.16,FMA,-0.3,1984-1985,WL,35.096774193548384,10.64516129032258
411,411,1984-04-01,1984,APR,0.12,79.48,25.28,-0.45,27.28,-0.29,27.27,-0.54,27.54,-0.97,0.369,0.514,1.41,1.1,0.3,MA,0.096,0.07,MAM,-0.4,1984-1985,WL,56.0,24.62
412,412,1984-05-01,1984,MAY,0.36,82.45,23.44,-1.17,26.38,-0.84,27.19,-0.69,27.94,-0.85,0.148,0.336,0.37,0.7,0.2,AM,-0.052,-0.45,AMJ,-0.5,1984-1985,WL,63.2258064516129,32.458064516129035
413,413,1984-06-01,1984,JUN,0.11,82.76,22.21,-0.97,25.36,-1.29,26.68,-1.03,28.04,-0.81,-0.183,0.139,-0.36,0.5,-0.3,MJ,-0.402,-0.66,MJJ,-0.5,1984-1985,WL,80.8,51.82666666666668
414,414,1984-07-01,1984,JUL,0.18,84.56,21.15,-0.69,25.04,-0.83,26.62,-0.68,28.34,-0.45,-0.516,-0.236,-2.61,0.1,0.2,JJ,-0.416,-0.34,JJA,-0.3,1984-1985,WL,81.93548387096774,47.50322580645161
415,415,1984-08-01,1984,AUG,0.21,85.02,20.28,-0.57,24.64,-0.58,26.36,-0.54,28.04,-0.65,-0.536,-0.186,-1.14,0.2,0.4,JA,-0.365,-0.2,JAS,-0.2,1984-1985,WL,83.06451612903226,42.69677419354839
416,416,1984-09-01,1984,SEP,0.24,80.3,20.2,-0.38,24.72,-0.29,26.35,-0.41,28.22,-0.45,-0.277,0.165,-0.02,0.3,0.1,AS,-0.214,-0.14,ASO,-0.2,1984-1985,WL,69.9,36.85333333333333
417,417,1984-10-01,1984,OCT,0.17,85.64,20.45,-0.43,24.18,-0.9,26.02,-0.75,28.02,-0.67,0.186,0.594,-0.53,0.2,-0.3,SO,-0.102,-0.19,SON,-0.6,1984-1985,WL,62.45161290322581,27.34193548387097
418,418,1984-11-01,1984,NOV,0.08,81.68,21.42,-0.21,24.15,-1.05,25.52,-1.3,27.92,-0.75,0.207,0.62,0.39,-0.2,0.3,ON,-0.359,-0.58,OND,-0.9,1984-1985,WL,46.36666666666667,21.453333333333333
419,419,1984-12-01,1984,DEC,0.02,83.73,22.62,-0.21,23.89,-1.37,25.16,-1.48,27.45,-1.0,0.255,0.72,-1.9,0.1,-0.1,ND,-0.66,-0.28,NDJ,-1.1,1984-1985,WL,38.61290322580645,10.606451612903228
420,420,1985-01-01,1985,JAN,0.27,82.99,23.59,-0.93,24.28,-1.39,25.26,-1.3,27.39,-0.83,0.366,0.783,1.44,0.2,-0.3,DJ,-0.744,-0.25,DJF,-1.0,1985-1986,N,23.93548387096774,7.412903225806452
421,421,1985-02-01,1985,FEB,0.04,77.44,24.79,-1.3,25.24,-1.14,25.81,-0.92,27.53,-0.57,0.147,0.443,-0.99,1.2,1.2,JF,-0.777,-0.58,JFM,-0.9,1985-1986,N,28.178571428571427,3.5357142857142856
422,422,1985-03-01,1985,MAR,0.22,83.48,25.66,-0.95,26.21,-0.96,26.35,-0.89,27.23,-0.99,-0.506,-0.016,-1.19,-0.7,0.8,FM,-0.863,-0.6,FMA,-0.8,1985-1986,N,44.25806451612903,15.993548387096777
423,423,1985-04-01,1985,APR,0.15,78.0,24.3,-1.43,26.64,-0.94,26.71,-1.1,27.42,-1.09,-0.572,-0.175,-1.27,0.8,1.2,MA,-0.772,-0.76,MAM,-0.8,1985-1986,N,61.3,32.580000000000005
424,424,1985-05-01,1985,MAY,0.2,81.69,22.72,-1.89,25.99,-1.22,26.81,-1.08,27.71,-1.08,-0.762,-0.404,-0.82,1.1,0.4,AM,-0.791,-1.23,AMJ,-0.8,1985-1986,N,72.16129032258064,39.31612903225805
425,425,1985-06-01,1985,JUN,0.19,80.33,21.83,-1.35,25.45,-1.19,26.63,-1.08,27.88,-0.96,-1.244,-0.81,1.28,0.5,-0.4,MJ,-0.533,-0.67,MJJ,-0.6,1985-1986,N,74.56666666666666,47.69333333333334
426,426,1985-07-01,1985,JUL,0.04,83.5,20.46,-1.37,24.73,-1.14,26.5,-0.8,28.05,-0.74,-1.452,-1.019,-0.19,0.3,-0.1,JJ,-0.102,-0.1,JJA,-0.5,1985-1986,N,81.48387096774194,50.703225806451606
427,427,1985-08-01,1985,AUG,0.17,86.37,19.6,-1.26,24.24,-0.98,26.27,-0.63,28.09,-0.6,-1.337,-1.082,-0.53,0.4,1.0,JA,-0.365,-0.49,JAS,-0.5,1985-1986,N,77.12903225806451,44.99354838709677
428,428,1985-09-01,1985,SEP,0.17,80.94,19.23,-1.35,24.04,-0.97,25.99,-0.77,28.08,-0.6,-1.499,-1.14,-0.63,0.0,0.0,AS,-0.601,-0.56,ASO,-0.4,1985-1986,N,72.26666666666667,40.57333333333335
429,429,1985-10-01,1985,OCT,0.13,84.17,19.76,-1.11,24.11,-0.98,26.03,-0.74,28.11,-0.57,-1.379,-1.054,-1.5,0.2,-0.4,SO,-0.257,-0.08,SON,-0.4,1985-1986,N,59.70967741935484,33.79354838709677
430,430,1985-11-01,1985,NOV,0.11,82.44,20.83,-0.79,24.29,-0.91,26.23,-0.59,28.3,-0.37,-0.95,-0.798,-1.83,-0.1,-0.2,ON,0.015,-0.06,OND,-0.3,1985-1986,N,43.53333333333333,19.39333333333333
431,431,1985-12-01,1985,DEC,0.19,82.95,22.34,-0.5,24.39,-0.88,26.05,-0.59,28.1,-0.34,-0.623,-0.514,1.08,0.1,0.2,ND,-0.151,-0.42,NDJ,-0.4,1985-1986,N,27.032258064516128,6.896774193548387
432,432,1986-01-01,1986,JAN,0.28,84.39,24.5,-0.02,24.8,-0.87,25.84,-0.72,27.7,-0.52,-0.564,-0.477,0.6,0.2,1.0,DJ,-0.278,-0.4,DJF,-0.5,1986-1987,ME,30.12903225806452,7.103225806451612
433,433,1986-02-01,1986,FEB,0.39,71.26,25.88,-0.22,25.8,-0.58,25.95,-0.78,27.73,-0.37,-0.458,-0.409,0.41,0.9,-1.0,JF,-0.228,-0.34,JFM,-0.5,1986-1987,ME,27.321428571428573,6.742857142857143
434,434,1986-03-01,1986,MAR,0.31,84.09,25.91,-0.69,26.74,-0.42,26.64,-0.6,27.94,-0.29,-0.515,-0.43,0.51,1.1,0.5,FM,-0.087,-0.4,FMA,-0.3,1986-1987,ME,46.064516129032256,19.361290322580647
435,435,1986-04-01,1986,APR,0.25,79.49,24.82,-0.91,27.04,-0.53,27.29,-0.52,27.83,-0.68,-0.968,-0.816,-0.15,0.4,0.3,MA,-0.004,-0.53,MAM,-0.2,1986-1987,ME,59.86666666666667,33.239999999999995
436,436,1986-05-01,1986,MAY,0.27,80.93,23.34,-1.27,26.44,-0.77,27.32,-0.56,28.35,-0.44,-1.395,-1.099,-0.03,0.4,-0.2,AM,0.141,-0.26,AMJ,-0.1,1986-1987,ME,68.3225806451613,38.75483870967742
437,437,1986-06-01,1986,JUN,0.18,81.51,22.16,-1.02,26.15,-0.49,27.38,-0.33,28.6,-0.24,-1.529,-1.198,0.39,-0.2,1.0,MJ,0.319,0.01,MJJ,0.0,1986-1987,ME,75.0,41.36666666666667
438,438,1986-07-01,1986,JUL,0.17,83.02,21.22,-0.61,25.78,-0.09,27.26,-0.04,28.5,-0.29,-1.727,-1.454,-0.35,-0.2,0.3,JJ,0.377,0.41,JJA,0.2,1986-1987,ME,82.0,52.21290322580646
439,439,1986-08-01,1986,AUG,0.2,83.78,20.72,-0.14,25.12,-0.1,27.09,0.19,28.68,-0.01,-1.86,-1.556,-1.49,0.2,-0.4,JA,0.736,0.97,JAS,0.4,1986-1987,ME,76.61290322580645,48.32903225806452
440,440,1986-09-01,1986,SEP,0.12,79.28,20.47,-0.11,25.3,0.29,27.16,0.4,28.83,0.15,-1.769,-1.402,-0.28,-1.0,-0.5,AS,1.147,1.29,ASO,0.7,1986-1987,ME,72.4,38.35999999999999
441,441,1986-10-01,1986,OCT,0.17,79.07,21.0,0.12,25.43,0.34,27.28,0.51,28.91,0.23,-1.689,-1.248,1.18,-0.8,0.6,SO,1.198,0.56,SON,0.9,1986-1987,ME,58.935483870967744,33.52903225806452
442,442,1986-11-01,1986,NOV,0.14,80.93,21.62,-0.01,25.74,0.54,27.36,0.54,28.97,0.3,-1.616,-1.098,-0.71,-1.5,-1.2,ON,1.237,0.64,OND,1.1,1986-1987,ME,42.3,17.12
443,443,1986-12-01,1986,DEC,0.21,83.79,22.96,0.12,25.86,0.6,27.47,0.82,28.64,0.19,-1.322,-0.733,1.06,-2.4,-1.4,ND,1.342,1.06,NDJ,1.2,1986-1987,ME,34.25806451612903,10.87741935483871
444,444,1987-01-01,1987,JAN,0.35,84.39,25.06,0.54,26.48,0.81,27.51,0.94,28.48,0.26,-0.98,-0.569,0.63,-2.3,-0.7,DJ,1.38,1.03,DJF,1.2,1987-1988,SE,30.83870967741936,11.761290322580644
445,445,1987-02-01,1987,FEB,0.39,75.3,26.75,0.66,27.16,0.78,27.55,0.82,28.41,0.31,-0.584,-0.175,0.57,-2.3,-1.2,JF,1.529,1.16,JFM,1.2,1987-1988,SE,37.642857142857146,14.321428571428571
446,446,1987-03-01,1987,MAR,0.19,81.97,27.54,0.94,27.96,0.8,28.12,0.89,28.7,0.47,-0.221,-0.011,0.85,-1.3,-1.3,FM,1.883,1.57,FMA,1.1,1987-1988,SE,47.45161290322581,20.741935483870968
447,447,1987-04-01,1987,APR,0.26,77.63,26.6,0.87,28.14,0.57,28.25,0.45,28.77,0.26,-0.192,-0.121,1.54,-1.3,-1.4,MA,2.171,1.74,MAM,1.0,1987-1988,SE,59.9,30.613333333333333
448,448,1987-05-01,1987,MAY,0.32,80.3,25.45,0.84,27.83,0.62,28.2,0.32,28.85,0.06,-0.289,-0.2,-1.02,-1.9,-1.3,AM,2.162,1.96,AMJ,1.0,1987-1988,SE,74.06451612903226,42.32903225806452
449,449,1987-06-01,1987,JUN,0.36,80.11,23.83,0.66,27.15,0.51,28.42,0.72,29.18,0.34,-0.497,-0.287,0.56,-1.2,-1.1,MJ,2.069,2.07,MJJ,1.2,1987-1988,SE,81.73333333333333,51.13999999999999
450,450,1987-07-01,1987,JUL,0.48,84.07,22.53,0.7,26.87,0.99,28.34,1.04,29.08,0.29,-0.835,-0.595,-0.43,-2.2,-1.4,JJ,2.2,1.88,JJA,1.5,1987-1988,SE,84.96774193548387,54.08387096774194
451,451,1987-08-01,1987,AUG,0.31,84.89,21.58,0.72,26.28,1.06,28.1,1.2,29.04,0.35,-1.008,-0.736,0.74,-1.6,-0.9,JA,2.343,1.46,JAS,1.7,1987-1988,SE,78.38709677419355,49.15483870967742
452,452,1987-09-01,1987,SEP,0.4,82.15,21.29,0.71,26.38,1.37,28.08,1.32,29.01,0.33,-1.191,-0.788,-2.6,-0.6,-1.0,AS,2.054,1.26,ASO,1.7,1987-1988,SE,72.26666666666667,38.82
453,453,1987-10-01,1987,OCT,0.33,84.77,22.17,1.29,25.96,0.88,27.74,0.97,29.31,0.63,-1.283,-0.821,0.75,-1.2,-0.4,SO,1.824,1.18,SON,1.5,1987-1988,SE,53.83870967741935,29.68387096774193
454,454,1987-11-01,1987,NOV,0.26,82.6,22.55,0.93,25.93,0.73,27.67,0.85,29.31,0.63,-1.465,-0.91,1.19,-0.7,0.0,ON,1.575,0.9,OND,1.3,1987-1988,SE,48.86666666666667,26.113333333333333
455,455,1987-12-01,1987,DEC,0.45,81.85,23.28,0.44,26.17,0.91,27.41,0.77,28.96,0.51,-1.566,-0.976,0.5,-1.3,-0.5,ND,1.49,0.79,NDJ,1.1,1987-1988,SE,36.58064516129032,14.903225806451612
456,456,1988-01-01,1988,JAN,0.55,79.08,24.33,-0.19,26.2,0.53,27.23,0.67,28.72,0.5,-1.718,-1.223,0.03,-0.9,-0.1,DJ,1.387,0.63,DJF,0.8,1988-1989,SL,28.741935483870968,7.161290322580644
457,457,1988-02-01,1988,FEB,0.46,78.11,25.68,-0.42,26.35,-0.03,26.95,0.22,28.4,0.31,-1.557,-1.149,1.37,-0.7,-0.4,JF,1.02,0.33,JFM,0.5,1988-1989,SL,28.620689655172413,5.931034482758621
458,458,1988-03-01,1988,MAR,0.52,87.36,25.75,-0.85,27.07,-0.1,27.29,0.06,28.15,-0.07,-1.35,-1.086,0.38,0.4,0.6,FM,0.703,0.17,FMA,0.1,1988-1989,SL,43.32258064516129,18.083870967741937
459,459,1988-04-01,1988,APR,0.45,78.87,24.66,-1.07,26.81,-0.76,27.26,-0.55,27.91,-0.6,-1.229,-1.134,1.12,0.2,0.1,MA,0.429,-0.01,MAM,-0.3,1988-1989,SL,57.833333333333336,27.046666666666667
460,460,1988-05-01,1988,MAY,0.46,84.32,23.48,-1.13,25.54,-1.67,26.56,-1.32,28.07,-0.72,-1.016,-1.066,0.61,0.6,0.9,AM,-0.047,-0.39,AMJ,-0.9,1988-1989,SL,73.48387096774194,43.31612903225806
461,461,1988-06-01,1988,JUN,0.43,81.03,21.58,-1.59,24.48,-2.16,26.01,-1.7,27.89,-0.95,-0.911,-0.921,1.31,0.9,0.1,MJ,-0.735,-1.17,MJJ,-1.3,1988-1989,SL,83.1,52.133333333333326
462,462,1988-07-01,1988,JUL,0.36,87.59,20.23,-1.6,23.79,-2.08,25.57,-1.73,27.79,-1.0,-0.771,-0.855,1.6,0.9,1.0,JJ,-1.416,-1.78,JJA,-1.3,1988-1989,SL,88.2258064516129,54.81290322580645
463,463,1988-08-01,1988,AUG,0.41,86.02,19.19,-1.66,23.62,-1.6,25.47,-1.43,27.7,-0.99,-0.447,-0.49,-0.62,1.1,1.5,JA,-1.704,-1.81,JAS,-1.1,1988-1989,SL,83.16129032258064,52.16774193548387
464,464,1988-09-01,1988,SEP,0.39,82.88,19.06,-1.52,24.07,-0.94,25.83,-0.93,27.91,-0.77,0.274,0.341,-0.97,1.1,1.8,AS,-1.783,-1.8,ASO,-1.2,1988-1989,SL,71.43333333333334,39.74
465,465,1988-10-01,1988,OCT,0.36,81.9,19.35,-1.53,23.51,-1.58,24.76,-2.01,26.93,-1.75,0.875,0.94,0.89,0.8,1.4,SO,-1.76,-1.59,SON,-1.5,1988-1989,SL,52.483870967741936,27.05161290322581
466,466,1988-11-01,1988,NOV,0.14,80.32,20.41,-1.22,23.38,-1.82,24.6,-2.22,26.81,-1.87,1.614,1.711,0.11,1.2,1.7,ON,-1.778,-1.7,OND,-1.8,1988-1989,SL,47.46666666666667,21.48
467,467,1988-12-01,1988,DEC,0.29,82.9,21.67,-1.17,23.44,-1.82,24.63,-2.01,26.67,-1.78,2.362,2.441,0.33,1.6,1.2,ND,-1.67,-1.55,NDJ,-1.9,1988-1989,SL,34.12903225806452,13.419354838709678
468,468,1989-01-01,1989,JAN,0.11,86.16,24.04,-0.48,24.23,-1.45,24.56,-2.0,26.36,-1.86,2.629,2.535,-1.57,1.7,1.5,DJ,-1.468,-1.12,DJF,-1.7,1989-1990,N,38.03225806451613,12.75483870967742
469,469,1989-02-01,1989,FEB,0.32,74.61,25.86,-0.23,25.42,-0.96,25.26,-1.48,26.63,-1.46,2.577,2.291,-1.71,1.7,1.2,JF,-1.33,-1.1,JFM,-1.4,1989-1990,N,27.285714285714285,5.1000000000000005
470,470,1989-03-01,1989,MAR,0.32,78.38,26.6,0.0,25.93,-1.23,25.8,-1.44,26.97,-1.26,2.039,1.816,-1.56,1.3,1.1,FM,-1.198,-1.24,FMA,-1.1,1989-1990,N,41.96774193548387,13.56774193548387
471,471,1989-04-01,1989,APR,0.31,79.55,25.6,-0.13,26.51,-1.06,26.49,-1.32,27.41,-1.1,1.436,1.242,-0.77,0.6,1.6,MA,-1.143,-1.09,MAM,-0.8,1989-1990,N,53.66666666666666,26.35333333333333
472,472,1989-05-01,1989,MAY,0.2,79.05,23.36,-1.25,26.31,-0.9,26.99,-0.89,28.1,-0.69,0.658,0.593,-0.04,0.4,1.2,AM,-1.124,-1.03,AMJ,-0.6,1989-1990,N,66.48387096774194,36.62580645161291
473,473,1989-06-01,1989,JUN,0.22,79.91,22.03,-1.15,26.25,-0.39,27.03,-0.67,27.79,-1.05,0.103,0.233,-0.56,0.6,0.7,MJ,-1.027,-0.99,MJJ,-0.4,1989-1990,N,75.66666666666667,39.14666666666667
474,474,1989-07-01,1989,JUL,0.3,85.12,21.14,-0.7,25.35,-0.52,26.73,-0.57,27.96,-0.83,-0.4,-0.139,-0.59,0.4,0.9,JJ,-0.951,-1.08,JJA,-0.3,1989-1990,N,81.87096774193549,53.14193548387096
475,475,1989-08-01,1989,AUG,0.33,83.63,20.35,-0.51,24.57,-0.65,26.18,-0.72,27.79,-0.91,-0.42,-0.082,-0.27,0.5,-0.3,JA,-0.637,-0.66,JAS,-0.3,1989-1990,N,79.35483870967742,46.15483870967741
476,476,1989-09-01,1989,SEP,0.39,80.95,19.7,-0.88,24.61,-0.4,26.25,-0.51,28.13,-0.54,-0.404,-0.134,0.41,0.5,0.5,AS,-0.35,-0.53,ASO,-0.2,1989-1990,N,70.3,38.6
477,477,1989-10-01,1989,OCT,0.32,81.64,20.2,-0.68,24.52,-0.57,26.22,-0.55,28.14,-0.54,-0.559,-0.264,-1.08,0.2,0.8,SO,-0.389,-0.49,SON,-0.2,1989-1990,N,62.096774193548384,35.141935483870974
478,478,1989-11-01,1989,NOV,0.17,82.6,21.19,-0.43,24.5,-0.7,26.21,-0.62,27.91,-0.76,-0.839,-0.481,-0.7,-0.6,-0.2,ON,-0.33,-0.36,OND,-0.2,1989-1990,N,41.16666666666666,19.60666666666667
479,479,1989-12-01,1989,DEC,0.41,84.43,22.26,-0.58,24.76,-0.5,26.44,-0.2,28.3,-0.15,-1.019,-0.586,0.57,-0.2,-0.5,ND,0.001,-0.07,NDJ,-0.1,1989-1990,N,23.258064516129032,4.4709677419354845
480,480,1990-01-01,1990,JAN,0.39,84.08,23.92,-0.6,25.27,-0.4,26.45,-0.11,28.2,-0.02,-1.314,-0.951,-1.09,-1.0,-0.1,DJ,0.225,0.13,DJF,0.1,1990-1991,N,38.03225806451613,17.20645161290323
481,481,1990-02-01,1990,FEB,0.4,76.11,25.66,-0.43,26.27,-0.11,26.74,0.01,28.27,0.18,-1.647,-1.169,-2.78,-1.0,-1.8,JF,0.462,0.45,JFM,0.2,1990-1991,N,35.642857142857146,13.664285714285716
482,482,1990-03-01,1990,MAR,0.75,86.37,26.1,-0.5,26.67,-0.5,27.05,-0.18,28.36,0.13,-1.634,-1.237,0.04,-1.4,-0.4,FM,0.742,0.61,FMA,0.3,1990-1991,N,45.935483870967744,20.2516129032258
483,483,1990-04-01,1990,APR,0.61,80.65,25.03,-0.7,27.36,-0.21,27.74,-0.06,28.67,0.16,-1.573,-1.228,-0.62,-0.7,0.2,MA,0.723,0.17,MAM,0.3,1990-1991,N,57.56666666666667,30.62
484,484,1990-05-01,1990,MAY,0.52,82.73,24.0,-0.61,27.24,0.03,27.92,0.04,28.64,-0.15,-1.714,-1.502,0.27,0.0,1.2,AM,0.531,0.08,AMJ,0.3,1990-1991,N,64.87096774193549,36.0
485,485,1990-06-01,1990,JUN,0.39,80.92,22.77,-0.4,26.46,-0.18,27.44,-0.26,28.64,-0.2,-1.81,-1.601,-1.39,0.1,0.3,MJ,0.422,0.05,MJJ,0.3,1990-1991,N,77.3,46.440000000000005
486,486,1990-07-01,1990,JUL,0.42,83.85,20.93,-0.9,25.72,-0.15,27.27,-0.03,28.68,-0.11,-1.88,-1.7,-0.26,-0.2,0.5,JJ,0.352,0.13,JJA,0.3,1990-1991,N,79.6774193548387,49.8967741935484
487,487,1990-08-01,1990,AUG,0.35,83.2,20.39,-0.47,25.16,-0.06,26.99,0.09,28.83,0.14,-2.165,-1.934,1.76,-0.7,-0.2,JA,0.147,0.02,JAS,0.4,1990-1991,N,77.80645161290323,48.56129032258065
488,488,1990-09-01,1990,SEP,0.32,78.83,19.98,-0.6,25.0,-0.01,26.73,-0.03,28.76,0.08,-2.399,-2.083,-0.46,-0.7,-0.7,AS,0.257,0.22,ASO,0.4,1990-1991,N,72.9,39.64
489,489,1990-10-01,1990,OCT,0.42,80.6,20.08,-0.79,24.91,-0.17,26.95,0.18,28.96,0.28,-2.38,-1.968,-0.91,-0.1,0.3,SO,0.454,-0.07,SON,0.4,1990-1991,N,60.354838709677416,33.53548387096774
490,490,1990-11-01,1990,NOV,0.41,81.8,20.73,-0.9,24.84,-0.36,26.73,-0.09,28.82,0.15,-2.437,-1.852,-1.66,-0.5,-0.5,ON,0.382,0.12,OND,0.4,1990-1991,N,51.73333333333333,27.55333333333333
491,491,1990-12-01,1990,DEC,0.43,79.92,22.12,-0.72,25.18,-0.08,26.86,0.22,28.84,0.39,-2.357,-1.754,-1.62,-0.5,-0.2,ND,0.298,0.31,NDJ,0.4,1990-1991,N,36.45161290322581,14.716129032258063
492,492,1991-01-01,1991,JAN,0.41,83.03,23.73,-0.78,25.63,-0.05,26.89,0.33,28.62,0.4,-2.109,-1.537,0.2,-0.4,0.6,DJ,0.407,0.19,DJF,0.4,1991-1992,SE,27.677419354838708,8.070967741935485
493,493,1991-02-01,1991,FEB,0.5,74.82,25.7,-0.4,26.28,-0.1,26.87,0.14,28.4,0.3,-2.09,-1.643,1.13,-0.6,0.3,JF,0.413,0.08,JFM,0.3,1991-1992,SE,36.5,16.671428571428574
494,494,1991-03-01,1991,MAR,0.37,84.08,26.32,-0.28,26.96,-0.2,27.16,-0.08,28.38,0.15,-2.002,-1.554,-1.21,-0.4,-0.7,FM,0.493,0.2,FMA,0.2,1991-1992,SE,47.16129032258065,20.12258064516129
495,495,1991-04-01,1991,APR,0.52,76.09,25.21,-0.52,27.39,-0.19,27.89,0.08,28.73,0.22,-1.793,-1.553,0.38,0.0,-0.6,MA,0.763,0.2,MAM,0.3,1991-1992,SE,59.53333333333333,31.98
496,496,1991-05-01,1991,MAY,0.42,81.15,24.65,0.04,27.44,0.22,28.13,0.25,29.18,0.39,-1.766,-1.503,-0.63,-0.1,-1.0,AM,1.014,0.35,AMJ,0.5,1991-1992,SE,75.03225806451613,45.851612903225806
497,497,1991-06-01,1991,JUN,0.54,82.22,23.07,-0.11,27.23,0.58,28.1,0.39,29.05,0.21,-1.843,-1.624,-0.92,-0.2,-0.1,MJ,1.184,0.97,MJJ,0.6,1991-1992,SE,81.66666666666667,50.95333333333334
498,498,1991-07-01,1991,JUL,0.48,81.62,22.06,0.23,26.43,0.56,27.77,0.47,28.95,0.17,-1.672,-1.418,0.28,-0.5,0.0,JJ,1.102,0.91,JJA,0.7,1991-1992,SE,82.41935483870968,54.27741935483871
499,499,1991-08-01,1991,AUG,0.42,84.31,20.98,0.12,25.55,0.33,27.5,0.6,29.07,0.38,-1.706,-1.391,-0.28,-1.0,-0.4,JA,0.553,0.37,JAS,0.6,1991-1992,SE,80.3225806451613,52.00645161290323
500,500,1991-09-01,1991,SEP,0.42,78.32,20.72,0.14,25.12,0.11,27.07,0.31,28.85,0.17,-1.655,-1.237,1.15,-0.7,-1.5,AS,0.296,0.54,ASO,0.6,1991-1992,SE,70.46666666666667,45.14666666666666
501,501,1991-10-01,1991,OCT,0.33,81.66,21.09,0.22,25.36,0.27,27.41,0.64,29.31,0.63,-1.657,-1.258,-2.35,-0.6,-1.0,SO,0.8,0.97,SON,0.8,1991-1992,SE,61.12903225806452,35.2258064516129
502,502,1991-11-01,1991,NOV,0.3,78.79,21.92,0.29,25.93,0.73,27.71,0.89,29.12,0.44,-1.664,-1.114,0.22,-2.5,-0.7,ON,1.257,1.04,OND,1.2,1991-1992,SE,43.333333333333336,17.666666666666668
503,503,1991-12-01,1991,DEC,0.3,77.47,23.13,0.29,26.3,1.03,28.14,1.5,29.21,0.77,-1.625,-1.094,0.17,-1.8,-1.8,ND,1.45,1.23,NDJ,1.5,1991-1992,SE,36.32258064516129,14.980645161290322
504,504,1992-01-01,1992,JAN,0.43,84.39,24.59,0.07,26.86,1.18,28.23,1.67,28.8,0.58,-1.363,-1.002,0.99,-2.2,-2.9,DJ,1.857,1.68,DJF,1.7,1992-1993,N,31.483870967741936,12.4258064516129
505,505,1992-02-01,1992,FEB,0.43,79.3,26.25,0.15,27.34,0.96,28.28,1.55,28.76,0.67,-0.945,-0.732,0.09,-1.3,-0.9,JF,2.039,1.58,JFM,1.6,1992-1993,N,36.13793103448276,13.186206896551726
506,506,1992-03-01,1992,MAR,0.47,81.06,27.38,0.78,27.87,0.71,28.39,1.16,28.83,0.6,-0.48,-0.381,0.46,-2.0,-2.0,FM,2.052,1.71,FMA,1.5,1992-1993,N,41.935483870967744,15.806451612903228
507,507,1992-04-01,1992,APR,0.3,78.52,27.17,1.44,28.46,0.89,28.81,1.0,29.03,0.52,-0.278,-0.294,-0.29,-1.6,-1.0,MA,2.289,1.97,MAM,1.3,1992-1993,N,51.8,24.23333333333333
